num_sensors,num_depots,sensor_radius,sensor_radius_doi_percentage,doi,energy_budget,epsilon,scenario,algorithm,area_length,area_width,energy_cons_fly,energy_cons_hover,data_transfer_rate,iterations,tours_number_avg,tours_number_std,uncovered_sensors_avg,uncovered_sensors_std,lost_data_avg,lost_data_std,seed,running_time_avg,running_time_std
50,1,50,1.0,0.0,1.5,0.1,0,0,2000,2000,172,314,50,30,2.56667,0.504007,0.0,0.0,0.0,0.0,0,0.00443333,0.0010063
75,1,50,1.0,0.0,1.5,0.1,0,0,2000,2000,172,314,50,30,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0127333,0.00625842
100,1,50,1.0,0.0,1.5,0.1,0,0,2000,2000,172,314,50,30,3.63333,0.490133,0.0,0.0,0.0,0.0,0,0.0190333,0.0108421
125,1,50,1.0,0.0,1.5,0.1,0,0,2000,2000,172,314,50,30,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0316333,0.0118073
150,1,50,1.0,0.0,1.5,0.1,0,0,2000,2000,172,314,50,30,4.36667,0.490133,0.0,0.0,0.0,0.0,0,0.0422667,0.00655446
175,1,50,1.0,0.0,1.5,0.1,0,0,2000,2000,172,314,50,30,4.83333,0.461133,0.0,0.0,0.0,0.0,0,0.0728,0.0307217
200,1,50,1.0,0.0,1.5,0.1,0,0,2000,2000,172,314,50,30,5.23333,0.430183,0.0,0.0,0.0,0.0,0,0.0702,0.0334699
