num_sensors,num_depots,sensor_radius,sensor_radius_doi_percentage,doi,energy_budget,epsilon,scenario,algorithm,area_length,area_width,energy_cons_fly,energy_cons_hover,data_transfer_rate,iterations,tours_number_avg,tours_number_std,uncovered_sensors_avg,uncovered_sensors_std,lost_data_avg,lost_data_std,seed,running_time_avg,running_time_std
50,1,100,1.0,0.0,1.5,0.1,0,1,2000,2000,172,314,50,30,3.13333,0.345746,0.0,0.0,0.0,0.0,0,0.0566667,0.0105841
75,1,100,1.0,0.0,1.5,0.1,0,1,2000,2000,172,314,50,30,3.43333,0.568321,0.0,0.0,0.0,0.0,0,0.202933,0.112241
100,1,100,1.0,0.0,1.5,0.1,0,1,2000,2000,172,314,50,30,4.13333,0.507416,0.0,0.0,0.0,0.0,0,0.445567,0.153668
125,1,100,1.0,0.0,1.5,0.1,0,1,2000,2000,172,314,50,30,4.83333,0.379049,0.0,0.0,0.0,0.0,0,0.670967,0.137746
150,1,100,1.0,0.0,1.5,0.1,0,1,2000,2000,172,314,50,30,5.13333,0.434172,0.0,0.0,0.0,0.0,0,1.1661,0.203343
175,1,100,1.0,0.0,1.5,0.1,0,1,2000,2000,172,314,50,30,5.56667,0.568321,0.0,0.0,0.0,0.0,0,1.91107,0.38657
200,1,100,1.0,0.0,1.5,0.1,0,1,2000,2000,172,314,50,30,6.1,0.402578,0.0,0.0,0.0,0.0,0,2.68147,0.660309
