num_sensors,num_depots,sensor_radius,sensor_radius_doi_percentage,doi,energy_budget,epsilon,scenario,algorithm,area_length,area_width,energy_cons_fly,energy_cons_hover,data_transfer_rate,iterations,tours_number_avg,tours_number_std,uncovered_sensors_avg,uncovered_sensors_std,lost_data_avg,lost_data_std,seed,running_time_avg,running_time_std
50,5,75,1.0,0.0,2.0,0.1,0,3,2000,2000,172,314,50,30,2.0,0.0,0.0,0.0,0.0,0.0,0,0.288567,0.0491821
75,5,75,1.0,0.0,2.0,0.1,0,3,2000,2000,172,314,50,30,2.33333,0.479463,0.0,0.0,0.0,0.0,0,0.887067,0.159552
100,5,75,1.0,0.0,2.0,0.1,0,3,2000,2000,172,314,50,30,2.93333,0.253708,0.0,0.0,0.0,0.0,0,1.82203,0.310622
125,5,75,1.0,0.0,2.0,0.1,0,3,2000,2000,172,314,50,30,3.0,0.0,0.0,0.0,0.0,0.0,0,3.2771,0.403835
150,5,75,1.0,0.0,2.0,0.1,0,3,2000,2000,172,314,50,30,3.23333,0.430183,0.0,0.0,0.0,0.0,0,5.65797,0.986237
175,5,75,1.0,0.0,2.0,0.1,0,3,2000,2000,172,314,50,30,3.7,0.466092,0.0,0.0,0.0,0.0,0,7.8804,1.33936
200,5,75,1.0,0.0,2.0,0.1,0,3,2000,2000,172,314,50,30,3.96667,0.182574,0.0,0.0,0.0,0.0,0,12.2363,1.72404
