num_sensors,num_depots,sensor_radius,sensor_radius_doi_percentage,doi,energy_budget,epsilon,scenario,algorithm,area_length,area_width,energy_cons_fly,energy_cons_hover,data_transfer_rate,iterations,tours_number_avg,tours_number_std,uncovered_sensors_avg,uncovered_sensors_std,lost_data_avg,lost_data_std,seed,running_time_avg,running_time_std
50,5,100,1.0,0.0,2.0,0.1,0,2,2000,2000,172,314,50,30,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0051,0.00121343
75,5,100,1.0,0.0,2.0,0.1,0,2,2000,2000,172,314,50,30,2.33333,0.479463,0.0,0.0,0.0,0.0,0,0.0115667,0.00358813
100,5,100,1.0,0.0,2.0,0.1,0,2,2000,2000,172,314,50,30,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0198,0.0121723
125,5,100,1.0,0.0,2.0,0.1,0,2,2000,2000,172,314,50,30,3.03333,0.182574,0.0,0.0,0.0,0.0,0,0.0320667,0.0121171
150,5,100,1.0,0.0,2.0,0.1,0,2,2000,2000,172,314,50,30,3.8,0.406838,0.0,0.0,0.0,0.0,0,0.0412667,0.0100924
175,5,100,1.0,0.0,2.0,0.1,0,2,2000,2000,172,314,50,30,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0599333,0.0266237
200,5,100,1.0,0.0,2.0,0.1,0,2,2000,2000,172,314,50,30,4.16667,0.379049,0.0,0.0,0.0,0.0,0,0.0695667,0.0307691
