num_sensors,num_depots,sensor_radius,sensor_radius_doi_percentage,doi,energy_budget,epsilon,scenario,algorithm,area_length,area_width,energy_cons_fly,energy_cons_hover,data_transfer_rate,iterations,tours_number_avg,tours_number_std,uncovered_sensors_avg,uncovered_sensors_std,lost_data_avg,lost_data_std,seed,running_time_avg,running_time_std
50,5,50,1.0,0.0,2.0,0.1,0,3,2000,2000,172,314,50,30,2.0,0.0,0.0,0.0,0.0,0.0,0,0.3114,0.0505403
75,5,50,1.0,0.0,2.0,0.1,0,3,2000,2000,172,314,50,30,2.06667,0.253708,0.0,0.0,0.0,0.0,0,0.8555,0.109507
100,5,50,1.0,0.0,2.0,0.1,0,3,2000,2000,172,314,50,30,2.66667,0.479463,0.0,0.0,0.0,0.0,0,1.92447,0.374491
125,5,50,1.0,0.0,2.0,0.1,0,3,2000,2000,172,314,50,30,3.0,0.0,0.0,0.0,0.0,0.0,0,3.21467,0.345075
150,5,50,1.0,0.0,2.0,0.1,0,3,2000,2000,172,314,50,30,3.1,0.305129,0.0,0.0,0.0,0.0,0,5.67567,0.885104
175,5,50,1.0,0.0,2.0,0.1,0,3,2000,2000,172,314,50,30,3.3,0.466092,0.0,0.0,0.0,0.0,0,7.48827,0.91592
200,5,50,1.0,0.0,2.0,0.1,0,3,2000,2000,172,314,50,30,3.8,0.406838,0.0,0.0,0.0,0.0,0,12.1345,2.3702
