num_sensors,num_depots,sensor_radius,sensor_radius_doi_percentage,doi,energy_budget,epsilon,scenario,algorithm,area_length,area_width,energy_cons_fly,energy_cons_hover,data_transfer_rate,iterations,tours_number_avg,tours_number_std,uncovered_sensors_avg,uncovered_sensors_std,lost_data_avg,lost_data_std,seed,running_time_avg,running_time_std
50,3,100,1.0,0.0,2.5,0.1,0,3,2000,2000,172,314,50,30,1.96667,0.182574,0.0,0.0,0.0,0.0,0,0.268933,0.0968162
75,3,100,1.0,0.0,2.5,0.1,0,3,2000,2000,172,314,50,30,2.0,0.0,0.0,0.0,0.0,0.0,0,0.673233,0.145045
100,3,100,1.0,0.0,2.5,0.1,0,3,2000,2000,172,314,50,30,2.46667,0.507416,0.0,0.0,0.0,0.0,0,1.3533,0.266405
125,3,100,1.0,0.0,2.5,0.1,0,3,2000,2000,172,314,50,30,2.93333,0.253708,0.0,0.0,0.0,0.0,0,2.6953,0.740168
150,3,100,1.0,0.0,2.5,0.1,0,3,2000,2000,172,314,50,30,3.03333,0.182574,0.0,0.0,0.0,0.0,0,4.52883,1.25594
175,3,100,1.0,0.0,2.5,0.1,0,3,2000,2000,172,314,50,30,3.06667,0.253708,0.0,0.0,0.0,0.0,0,6.39987,1.27785
200,3,100,1.0,0.0,2.5,0.1,0,3,2000,2000,172,314,50,30,3.56667,0.504007,0.0,0.0,0.0,0.0,0,9.50637,2.32804
