num_sensors,num_depots,sensor_radius,sensor_radius_doi_percentage,doi,energy_budget,epsilon,scenario,algorithm,area_length,area_width,energy_cons_fly,energy_cons_hover,data_transfer_rate,iterations,tours_number_avg,tours_number_std,uncovered_sensors_avg,uncovered_sensors_std,lost_data_avg,lost_data_std,seed,running_time_avg,running_time_std
50,5,75,1.0,0.0,2.0,0.1,0,2,2000,2000,172,314,50,30,2.0,0.0,0.0,0.0,0.0,0.0,0,0.00553333,0.00138298
75,5,75,1.0,0.0,2.0,0.1,0,2,2000,2000,172,314,50,30,2.03333,0.182574,0.0,0.0,0.0,0.0,0,0.0104667,0.00283735
100,5,75,1.0,0.0,2.0,0.1,0,2,2000,2000,172,314,50,30,2.86667,0.345746,0.0,0.0,0.0,0.0,0,0.0183667,0.009929
125,5,75,1.0,0.0,2.0,0.1,0,2,2000,2000,172,314,50,30,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0327667,0.0129686
150,5,75,1.0,0.0,2.0,0.1,0,2,2000,2000,172,314,50,30,3.06667,0.253708,0.0,0.0,0.0,0.0,0,0.0397333,0.00678199
175,5,75,1.0,0.0,2.0,0.1,0,2,2000,2000,172,314,50,30,3.9,0.305129,0.0,0.0,0.0,0.0,0,0.0604667,0.0289753
200,5,75,1.0,0.0,2.0,0.1,0,2,2000,2000,172,314,50,30,4.0,0.0,0.0,0.0,0.0,0.0,0,0.074,0.0307795
