num_sensors,num_depots,sensor_radius,sensor_radius_doi_percentage,doi,energy_budget,epsilon,scenario,algorithm,area_length,area_width,energy_cons_fly,energy_cons_hover,data_transfer_rate,iterations,tours_number_avg,tours_number_std,uncovered_sensors_avg,uncovered_sensors_std,lost_data_avg,lost_data_std,seed,running_time_avg,running_time_std
50,3,100,1.0,0.0,1.5,0.1,0,2,2000,2000,172,314,50,30,2.76667,0.430183,0.0,0.0,0.0,0.0,0,0.00563333,0.00231164
75,3,100,1.0,0.0,1.5,0.1,0,2,2000,2000,172,314,50,30,3.06667,0.253708,0.0,0.0,0.0,0.0,0,0.0113,0.00364029
100,3,100,1.0,0.0,1.5,0.1,0,2,2000,2000,172,314,50,30,3.9,0.305129,0.0,0.0,0.0,0.0,0,0.0186,0.0100055
125,3,100,1.0,0.0,1.5,0.1,0,2,2000,2000,172,314,50,30,4.36667,0.490133,0.0,0.0,0.0,0.0,0,0.0311,0.0116481
150,3,100,1.0,0.0,1.5,0.1,0,2,2000,2000,172,314,50,30,4.9,0.402578,0.0,0.0,0.0,0.0,0,0.0412,0.00737377
175,3,100,1.0,0.0,1.5,0.1,0,2,2000,2000,172,314,50,30,5.33333,0.479463,0.0,0.0,0.0,0.0,0,0.0726333,0.0370763
200,3,100,1.0,0.0,1.5,0.1,0,2,2000,2000,172,314,50,30,6.06667,0.253708,0.0,0.0,0.0,0.0,0,0.0717,0.0306809
