num_sensors,num_depots,sensor_radius,sensor_radius_doi_percentage,doi,energy_budget,epsilon,scenario,algorithm,area_length,area_width,energy_cons_fly,energy_cons_hover,data_transfer_rate,iterations,tours_number_avg,tours_number_std,uncovered_sensors_avg,uncovered_sensors_std,lost_data_avg,lost_data_std,seed,running_time_avg,running_time_std
50,3,50,1.0,0.0,1.5,0.1,0,3,2000,2000,172,314,50,30,2.76667,0.430183,0.0,0.0,0.0,0.0,0,0.1713,0.0457724
75,3,50,1.0,0.0,1.5,0.1,0,3,2000,2000,172,314,50,30,3.03333,0.182574,0.0,0.0,0.0,0.0,0,0.5091,0.107526
100,3,50,1.0,0.0,1.5,0.1,0,3,2000,2000,172,314,50,30,3.46667,0.507416,0.0,0.0,0.0,0.0,0,1.0895,0.185406
125,3,50,1.0,0.0,1.5,0.1,0,3,2000,2000,172,314,50,30,4.06667,0.253708,0.0,0.0,0.0,0.0,0,1.88423,0.354681
150,3,50,1.0,0.0,1.5,0.1,0,3,2000,2000,172,314,50,30,4.2,0.406838,0.0,0.0,0.0,0.0,0,3.34633,0.435496
175,3,50,1.0,0.0,1.5,0.1,0,3,2000,2000,172,314,50,30,4.76667,0.430183,0.0,0.0,0.0,0.0,0,5.3086,0.929622
200,3,50,1.0,0.0,1.5,0.1,0,3,2000,2000,172,314,50,30,4.96667,0.319842,0.0,0.0,0.0,0.0,0,7.23613,0.895177
