num_sensors,num_depots,sensor_radius,sensor_radius_doi_percentage,doi,energy_budget,epsilon,scenario,algorithm,area_length,area_width,energy_cons_fly,energy_cons_hover,data_transfer_rate,iterations,tours_number_avg,tours_number_std,uncovered_sensors_avg,uncovered_sensors_std,lost_data_avg,lost_data_std,seed,running_time_avg,running_time_std
50,5,100,1.0,0.0,2.0,0.1,0,3,2000,2000,172,314,50,30,2.0,0.0,0.0,0.0,0.0,0.0,0,0.2808,0.0444114
75,5,100,1.0,0.0,2.0,0.1,0,3,2000,2000,172,314,50,30,2.53333,0.507416,0.0,0.0,0.0,0.0,0,0.859567,0.151818
100,5,100,1.0,0.0,2.0,0.1,0,3,2000,2000,172,314,50,30,3.03333,0.182574,0.0,0.0,0.0,0.0,0,1.88483,0.378949
125,5,100,1.0,0.0,2.0,0.1,0,3,2000,2000,172,314,50,30,3.03333,0.182574,0.0,0.0,0.0,0.0,0,3.4249,0.606079
150,5,100,1.0,0.0,2.0,0.1,0,3,2000,2000,172,314,50,30,3.73333,0.449776,0.0,0.0,0.0,0.0,0,5.85703,1.12321
175,5,100,1.0,0.0,2.0,0.1,0,3,2000,2000,172,314,50,30,3.96667,0.319842,0.0,0.0,0.0,0.0,0,7.77253,1.0435
200,5,100,1.0,0.0,2.0,0.1,0,3,2000,2000,172,314,50,30,4.1,0.305129,0.0,0.0,0.0,0.0,0,12.2357,1.91204
