num_sensors,num_depots,sensor_radius,sensor_radius_doi_percentage,doi,energy_budget,epsilon,scenario,algorithm,area_length,area_width,energy_cons_fly,energy_cons_hover,wireless_technology,iterations,tours_number_avg,tours_number_std,uncovered_sensors_avg,uncovered_sensors_std,lost_data_avg,lost_data_std,seed,running_time_avg,running_time_std
50,1,80,1.0,0.0,1.5,0.1,2,1,2000,2000,150,300,1,10,2.2,0.421637,0.0,0.0,54.0885,0.575276,4,0.0645,0.0212407
100,1,80,1.0,0.0,1.5,0.1,2,1,2000,2000,150,300,1,10,2.9,0.316228,0.0,0.0,53.9762,0.495359,8,0.4218,0.0819374
200,1,80,1.0,0.0,1.5,0.1,2,1,2000,2000,150,300,1,10,3.3,0.483046,0.0,0.0,52.3152,1.01895,12,3.437,1.62216
400,1,80,1.0,0.0,1.5,0.1,2,1,2000,2000,150,300,1,10,4.3,0.483046,0.0,0.0,47.1312,1.41641,16,26.0473,7.36244
