num_sensors,num_depots,sensor_radius,sensor_radius_doi_percentage,doi,energy_budget,epsilon,scenario,algorithm,area_length,area_width,energy_cons_fly,energy_cons_hover,wireless_technology,iterations,tours_number_avg,tours_number_std,uncovered_sensors_avg,uncovered_sensors_std,lost_data_avg,lost_data_std,seed,running_time_avg,running_time_std
50,1,40,1.0,0.0,1.5,0.1,2,1,2000,2000,150,300,1,10,2.3,0.483046,0.0,0.0,45.8022,4.3957e-11,3,0.066,0.0151217
100,1,40,1.0,0.0,1.5,0.1,2,1,2000,2000,150,300,1,10,3.1,0.316228,0.0,0.0,45.6829,0.255835,7,0.4605,0.332372
200,1,40,1.0,0.0,1.5,0.1,2,1,2000,2000,150,300,1,10,3.6,0.516398,0.0,0.0,45.6562,0.269748,11,2.6406,0.307319
400,1,40,1.0,0.0,1.5,0.1,2,1,2000,2000,150,300,1,10,5.0,0.471405,0.0,0.0,45.276,0.426875,15,25.8121,11.2807
