num_sensors,num_depots,sensor_radius,sensor_radius_doi_percentage,doi,energy_budget,epsilon,scenario,algorithm,area_length,area_width,energy_cons_fly,energy_cons_hover,wireless_technology,iterations,tours_number_avg,tours_number_std,uncovered_sensors_avg,uncovered_sensors_std,lost_data_avg,lost_data_std,seed,running_time_avg,running_time_std
50,1,80,1.0,0.01,1.5,0.1,1,0,2000,2000,150,300,1,10,2.0,0.0,46.6,6.18601,0,0,1,0.014,0.0107083
100,1,80,1.0,0.01,1.5,0.1,1,0,2000,2000,150,300,1,10,2.2,0.421637,45.1,5.87745,0,0,25,0.0228,0.0181157
200,1,80,1.0,0.01,1.5,0.1,1,0,2000,2000,150,300,1,10,3.0,0.0,43.5,2.53859,0,0,49,0.0865,0.0582261
400,1,80,1.0,0.01,1.5,0.1,1,0,2000,2000,150,300,1,10,4.6,0.516398,42.775,2.67304,0,0,73,0.4029,0.109724
