num_sensors,num_depots,sensor_radius,sensor_radius_doi_percentage,doi,energy_budget,epsilon,scenario,algorithm,area_length,area_width,energy_cons_fly,energy_cons_hover,wireless_technology,iterations,tours_number_avg,tours_number_std,uncovered_sensors_avg,uncovered_sensors_std,lost_data_avg,lost_data_std,seed,running_time_avg,running_time_std
50,1,80,1.0,0.1,1.5,0.1,1,0,2000,2000,150,300,1,10,2.0,0.0,48.0,8.69227,0,0,3,0.0054,0.00183787
100,1,80,1.0,0.1,1.5,0.1,1,0,2000,2000,150,300,1,10,2.2,0.421637,49.6,5.03764,0,0,27,0.023,0.018037
200,1,80,1.0,0.1,1.5,0.1,1,0,2000,2000,150,300,1,10,3.2,0.421637,48.4,2.52543,0,0,51,0.0884,0.0556741
400,1,80,1.0,0.1,1.5,0.1,1,0,2000,2000,150,300,1,10,4.6,0.516398,42.5,3.89444,0,0,75,0.4116,0.110899
