num_sensors,num_depots,sensor_radius,sensor_radius_doi_percentage,doi,energy_budget,epsilon,scenario,algorithm,area_length,area_width,energy_cons_fly,energy_cons_hover,wireless_technology,iterations,tours_number_avg,tours_number_std,uncovered_sensors_avg,uncovered_sensors_std,lost_data_avg,lost_data_std,seed,running_time_avg,running_time_std
50,1,80,0.9,0.01,1.5,0.1,1,1,2000,2000,150,300,1,10,2.6,0.516398,2.0,1.88562,0,0,16,0.0629,0.019689
100,1,80,0.9,0.01,1.5,0.1,1,1,2000,2000,150,300,1,10,2.9,0.316228,1.8,1.54919,0,0,40,0.3535,0.0515887
200,1,80,0.9,0.01,1.5,0.1,1,1,2000,2000,150,300,1,10,3.6,0.516398,0.95,0.831665,0,0,64,2.5837,0.247984
400,1,80,0.9,0.01,1.5,0.1,1,1,2000,2000,150,300,1,10,4.5,0.527046,1.025,0.43221,0,0,88,23.5645,2.98507
