num_sensors,num_depots,sensor_radius,sensor_radius_doi_percentage,doi,energy_budget,epsilon,scenario,algorithm,area_length,area_width,energy_cons_fly,energy_cons_hover,wireless_technology,iterations,tours_number_avg,tours_number_std,uncovered_sensors_avg,uncovered_sensors_std,lost_data_avg,lost_data_std,seed,running_time_avg,running_time_std
50,1,80,1.0,0.1,1.5,0.1,1,1,2000,2000,150,300,1,10,2.5,0.527046,51.0,5.75423,0,0,15,0.074,0.0271334
100,1,80,1.0,0.1,1.5,0.1,1,1,2000,2000,150,300,1,10,3.0,0.0,45.4,5.1251,0,0,39,0.5102,0.393173
200,1,80,1.0,0.1,1.5,0.1,1,1,2000,2000,150,300,1,10,3.3,0.483046,47.35,4.72023,0,0,63,3.1754,1.23006
400,1,80,1.0,0.1,1.5,0.1,1,1,2000,2000,150,300,1,10,4.7,0.483046,43.75,3.59011,0,0,87,23.3651,3.08224
