num_sensors,num_depots,sensor_radius,sensor_radius_doi_percentage,doi,energy_budget,epsilon,scenario,algorithm,area_length,area_width,energy_cons_fly,energy_cons_hover,wireless_technology,iterations,tours_number_avg,tours_number_std,uncovered_sensors_avg,uncovered_sensors_std,lost_data_avg,lost_data_std,seed,running_time_avg,running_time_std
50,1,80,1.0,0.05,1.5,0.1,1,0,2000,2000,150,300,1,10,2.0,0.0,47.0,5.83095,0,0,2,0.007,0.00371184
100,1,80,1.0,0.05,1.5,0.1,1,0,2000,2000,150,300,1,10,2.2,0.421637,51.0,5.27046,0,0,26,0.0226,0.0180997
200,1,80,1.0,0.05,1.5,0.1,1,0,2000,2000,150,300,1,10,3.2,0.421637,46.75,2.44097,0,0,50,0.093,0.0637774
400,1,80,1.0,0.05,1.5,0.1,1,0,2000,2000,150,300,1,10,4.4,0.516398,42.375,2.27379,0,0,74,0.3952,0.108904
